,CustomerID,Recency,Frequency,Monetary,cluster_label,Recency_log,Frequency_log,Monetary_log
48,1117057000202M13,640,1,5000,2,6.46302945692067,0.6931471805599453,8.517393171418904
49,1117057000203M13,640,2,17000,2,6.46302945692067,1.0986122886681098,9.741027444837728
50,1117057000204M15,640,23,1045555,3,6.46302945692067,3.1780538303479458,13.860059359304955
51,1117057000205M20,640,83,1660200,1,6.46302945692067,4.430816798843313,14.322449237339958
52,1117057000205M33,640,2,490000,0,6.46302945692067,1.0986122886681098,13.102162710901053
53,1117057000206M13,640,1,21300,2,6.46302945692067,0.6931471805599453,9.966509298952284
54,1117057000206M21,640,3,147200,0,6.46302945692067,1.3862943611198906,11.899554278732099
55,1117057000207M10,640,1,184080,0,6.46302945692067,0.6931471805599453,12.123131157115179
56,1117057000207M13,640,7,166500,0,6.46302945692067,2.0794415416798357,12.022756594390605
57,1120062000102M13,640,2,47000,2,6.46302945692067,1.0986122886681098,10.757924157061597
58,1120062000103M10,640,29,317500,3,6.46302945692067,3.4011973816621555,12.668236246916223
59,1120062000103M20,640,12,141300,0,6.46302945692067,2.5649493574615367,11.85864764578841
60,1120062000104M11,640,15,249700,3,6.46302945692067,2.772588722239781,12.428019481065613
61,1120062000104M21,640,8,226600,0,6.46302945692067,2.1972245773362196,12.330946040628971
62,1120062000104M30,640,3,6000,2,6.46302945692067,1.3862943611198906,8.699681400989514
63,1120062000104M31,640,7,286000,0,6.46302945692067,2.0794415416798357,12.563750586299374
64,1120062000104M8,640,1,200000,0,6.46302945692067,0.6931471805599453,12.206077645517674
65,1120062000105M11,640,2,55800,2,6.46302945692067,1.0986122886681098,10.929547069355774
66,1120062000105M28,640,58,926300,3,6.46302945692067,4.07753744390572,13.738954514805393
67,1120062000105M31,640,2,31000,2,6.46302945692067,1.0986122886681098,10.34177474101152
68,1120062000105M8,640,16,145000,3,6.46302945692067,2.833213344056216,11.884495917930655
69,1120062000106M30,640,1,6000,2,6.46302945692067,0.6931471805599453,8.699681400989514
70,1120062000202M13,640,7,42200,0,6.46302945692067,2.0794415416798357,10.650199196425806
71,1120062000202M26,640,9,90830,0,6.46302945692067,2.302585092994046,11.416755916013987
72,1120062000203M21,640,9,332500,0,6.46302945692067,2.302585092994046,12.71439814659232
73,1120062000204M15,640,25,850245,3,6.46302945692067,3.258096538021482,13.6532809983597
74,1120062000204M19,640,155,1564400,1,6.46302945692067,5.049856007249537,14.263013561085996
75,1120062000204M28,640,18,124500,3,6.46302945692067,2.9444389791664403,11.732069026983156
76,1120062000204M6,640,5,1132600,3,6.46302945692067,1.791759469228055,13.940027315585697
77,1120062000204M8,640,42,790180,3,6.46302945692067,3.7612001156935624,13.580017312124667
78,1120062000205M20,640,80,2378900,1,6.46302945692067,4.394449154672439,14.682149174295622
79,1120062000205M21,640,62,2961530,1,6.46302945692067,4.143134726391533,14.901216922312782
80,1120062000205M33,640,3,1605000,0,6.46302945692067,1.3862943611198906,14.288634937599019
81,1120062000206M10,640,4,58000,0,6.46302945692067,1.6094379124341003,10.968215530759236
82,1120062000206M21,640,2,75800,0,6.46302945692067,1.0986122886681098,11.235866764155578
83,1120062000207M13,640,13,335000,3,6.46302945692067,2.6390573296152584,12.721888795877375
84,1120064500102M11,640,1,40000,2,6.46302945692067,0.6931471805599453,10.596659732783579
85,1120064500102M28,640,6,78610,0,6.46302945692067,1.9459101490553132,11.272266917734749
86,1120064500103M30,640,1,295000,0,6.46302945692067,0.6931471805599453,12.59473402514672
87,1120064500104M17,640,352,2868540,1,6.46302945692067,5.8664680569332965,14.869314096106507
88,1120064500104M20,640,36,593500,3,6.46302945692067,3.6109179126442243,13.293794177950407
89,1120064500104M21,640,16,248600,3,6.46302945692067,2.833213344056216,12.423604480576804
90,1120064500104M22,640,1,190000,0,6.46302945692067,0.6931471805599453,12.154784614286667
91,1120064500105M17,640,235,1949610,1,6.46302945692067,5.4638318050256105,14.48314042346023
92,1120064500105M21,640,10,2344000,3,6.46302945692067,2.3978952727983707,14.667369856300109
93,1120064500106M13,640,1,20000,2,6.46302945692067,0.6931471805599453,9.90353755128617
94,1120064500106M21,640,1,9100,2,6.46302945692067,0.6931471805599453,9.116139576577355
95,1120064500107M13,640,4,184440,0,6.46302945692067,1.6094379124341003,12.125084908123338
96,1120064500107M19,640,12,251850,3,6.46302945692067,2.5649493574615367,12.436592921783344
97,1120064500202M19,640,1,6990,2,6.46302945692067,0.6931471805599453,8.852378886511985
98,1120064500202M20,640,34,1656800,3,6.46302945692067,3.5553480614894135,14.320399192636483
99,1120064500202M33,640,1,370000,0,6.46302945692067,0.6931471805599453,12.821260987319457
100,1120064500203M13,640,1,3000,2,6.46302945692067,0.6931471805599453,8.006700845440367
101,1120064500203M19,640,235,2301180,1,6.46302945692067,5.4638318050256105,14.648933027375396
102,1120064500203M20,640,5,116060,0,6.46302945692067,1.791759469228055,11.661871193940463
103,1120064500203M21,640,9,412000,3,6.46302945692067,2.302585092994046,12.928781055513184
104,1120064500204M21,640,18,1011200,3,6.46302945692067,2.9444389791664403,13.826649291298292
105,1120064500204M29,640,44,379740,3,6.46302945692067,3.8066624897703196,12.847244720374674
106,1120064500205M13,640,48,388900,3,6.46302945692067,3.8918202981106265,12.871080091495637
107,1120064500206M13,640,12,954260,3,6.46302945692067,2.5649493574615367,13.768692497918558
108,1120064500206M19,640,87,621700,3,6.46302945692067,4.477336814478207,13.340214548748978
109,1120064500206M6,640,2,850000,0,6.46302945692067,1.0986122886681098,13.652992804936396
110,1120064500207M28,640,37,830420,3,6.46302945692067,3.6375861597263857,13.629688080091341
111,1121575000102M11,640,1,150000,0,6.46302945692067,0.6931471805599453,11.918397239722838
112,1121575000103M10,640,1,40000,2,6.46302945692067,0.6931471805599453,10.596659732783579
113,1121575000103M13,640,42,565040,3,6.46302945692067,3.7612001156935624,13.244653573867447
114,1121575000104M10,640,1,30000,2,6.46302945692067,0.6931471805599453,10.308985993422082
115,1121575000104M13,640,1,4000,2,6.46302945692067,0.6931471805599453,8.294299608857235
116,1121575000104M16,640,1,38000,2,6.46302945692067,0.6931471805599453,10.545367754151743
117,1121575000104M20,640,33,1180700,3,6.46302945692067,3.5263605246161616,13.981618887850038
118,1121575000104M21,640,7,434600,0,6.46302945692067,2.0794415416798357,12.982183647768226
119,1121575000105M19,640,24,213150,3,6.46302945692067,3.2188758248682006,12.269756113714136
120,1121575000105M20,640,9,225600,0,6.46302945692067,2.302585092994046,12.32652323122033
121,1121575000105M21,640,9,98500,0,6.46302945692067,2.302585092994046,11.49782197939291
122,1121575000105M28,640,12,87700,0,6.46302945692067,2.5649493574615367,11.381688580803818
123,1121575000105M8,640,1,26000,2,6.46302945692067,0.6931471805599453,10.165890277802454
124,1121575000106M11,640,1,75500,2,6.46302945692067,0.6931471805599453,11.231901180182515
125,1121575000106M20,640,111,2824720,1,6.46302945692067,4.718498871295094,14.853920156623536
126,1121575000107M20,640,3,78000,0,6.46302945692067,1.3862943611198906,11.264476926102367
127,1121575000107M21,640,12,128100,0,6.46302945692067,2.5649493574615367,11.760574294255605
128,1121575000107M22,640,5,192520,0,6.46302945692067,1.791759469228055,12.167960517669087
129,1121575000107M26,640,1,10000,2,6.46302945692067,0.6931471805599453,9.210440366976517
130,1121575000203M11,640,11,123900,0,6.46302945692067,2.4849066497880004,11.727238138609684
131,1121575000203M21,640,167,2161200,1,6.46302945692067,5.123963979403259,14.586174643657845
132,1121575000203M22,640,2,95000,0,6.46302945692067,1.0986122886681098,11.461642696843066
133,1121575000203M30,640,25,74100,3,6.46302945692067,3.258096538021482,11.21318430646977
134,1121575000203M31,640,8,342000,0,6.46302945692067,2.1972245773362196,12.742568940017076
135,1121575000203M8,640,3,197000,0,6.46302945692067,1.3862943611198906,12.190964083849375
136,1121575000204M11,640,12,1280820,3,6.46302945692067,2.5649493574615367,14.063011836532727
137,1121575000204M13,640,39,545800,3,6.46302945692067,3.6888794541139363,13.210009719427655
138,1121575000204M29,640,1,34000,2,6.46302945692067,0.6931471805599453,10.434145214930487
139,1121575000205M11,640,5,41600,2,6.46302945692067,1.791759469228055,10.635879484421974
140,1121575000205M13,640,59,922800,3,6.46302945692067,4.0943445622221,13.73516888893958
141,1121575000205M2,640,7,12020000,3,6.46302945692067,2.0794415416798357,16.30208257026601
142,1121575000205M20,640,5,61000,0,6.46302945692067,1.791759469228055,11.0186455364637
143,1121575000205M21,640,26,319900,3,6.46302945692067,3.295836866004329,12.675766851909591
144,1121575000205M22,640,22,514000,3,6.46302945692067,3.1354942159291497,13.1499804899607
145,1121575000205M27,640,2,276000,0,6.46302945692067,1.0986122886681098,12.52815976788113
146,1121575000205M29,640,1,70000,2,6.46302945692067,0.6931471805599453,11.156264806643742
147,1121575000205M30,640,1,16000,2,6.46302945692067,0.6931471805599453,9.680406499268875
148,1121575000205M8,640,1,348530,0,6.46302945692067,0.6931471805599453,12.761482457880895
149,1121575000206M17,640,79,521620,3,6.46302945692067,4.382026634673881,13.164696549520334
150,1121575000206M21,640,77,2621100,1,6.46302945692067,4.356708826689592,14.779105016473432
151,1121575000206M22,640,22,1945200,3,6.46302945692067,3.1354942159291497,14.480875871597592
152,1121575000207M21,640,3,81000,0,6.46302945692067,1.3862943611198906,11.302216779257382
153,1121581000102M21,640,6,595600,0,6.46302945692067,1.9459101490553132,13.297326258769763
154,1121581000103M13,640,55,557500,3,6.46302945692067,4.02535169073515,13.231219576036775
155,1121581000104M20,640,32,1162430,3,6.46302945692067,3.4965075614664802,13.96602405984337
156,1121581000105M10,640,6,141000,0,6.46302945692067,1.9459101490553132,11.856522261533737
157,1121581000105M16,640,1,10000,2,6.46302945692067,0.6931471805599453,9.210440366976517
158,1121581000105M19,640,374,2803420,1,6.46302945692067,5.926926025970411,14.84635101508694
159,1121581000105M20,640,7,102900,0,6.46302945692067,2.0794415416798357,11.541522639947903
160,1121581000105M21,640,19,1170400,3,6.46302945692067,2.995732273553991,13.972856983096436
161,1121581000105M28,640,5,12500,2,6.46302945692067,1.791759469228055,9.433563920090563
162,1121581000106M15,640,93,4394116,1,6.46302945692067,4.543294782270004,15.295777158791129
163,1121581000106M19,640,7,813000,3,6.46302945692067,2.0794415416798357,13.608487618541492
164,1121581000106M33,640,2,600000,0,6.46302945692067,1.0986122886681098,13.304686600863562
165,1121581000106M8,640,1,3000000,0,6.46302945692067,0.6931471805599453,14.914123179965662
166,1121581000107M20,640,5,64500,0,6.46302945692067,1.791759469228055,11.07443600653965
167,1121581000107M22,640,1,159000,0,6.46302945692067,0.6931471805599453,11.976665770490767
168,1121581000203M30,640,50,416920,3,6.46302945692067,3.9318256327243257,12.940652034392068
169,1121581000204M11,640,12,55000,0,6.46302945692067,2.5649493574615367,10.915106645867503
170,1121581000204M17,640,1710,8956560,1,6.46302945692067,7.444833273892193,16.007896894310242
171,1121581000204M21,640,54,8502000,1,6.46302945692067,4.007333185232471,15.955812105520248
172,1121581000205M10,640,376,7530176,1,6.46302945692067,5.932245187448011,15.83442910547591
173,1121581000205M11,640,1,400000,0,6.46302945692067,0.6931471805599453,12.899222326086994
174,1121581000205M13,640,35,575150,3,6.46302945692067,3.58351893845611,13.262387893999511
175,1121581000205M6,640,5,53000,0,6.46302945692067,1.791759469228055,10.87806606028079
176,1121581000206M20,640,11,316500,3,6.46302945692067,2.4849066497880004,12.66508168011904
177,1121581000206M21,640,30,526900,3,6.46302945692067,3.4339872044851463,13.174767954088914
178,1121581000206M22,640,9,1765000,3,6.46302945692067,2.302585092994046,14.383661814921611
179,1121581000206M8,640,1,30000,2,6.46302945692067,0.6931471805599453,10.308985993422082
180,1121581000207M21,640,5,43900,2,6.46302945692067,1.791759469228055,10.689692377847104
181,1123057000103M11,640,4,72300,0,6.46302945692067,1.6094379124341003,11.18859323930985
182,1123057000103M21,640,18,61200,0,6.46302945692067,2.9444389791664403,11.021918808236205
183,1123057000103M28,640,72,782600,3,6.46302945692067,4.290459441148391,13.570378266549609
184,1123057000103M30,640,2,9000,2,6.46302945692067,1.0986122886681098,9.105090961257085
185,1123057000103M8,640,3,204000,0,6.46302945692067,1.3862943611198906,12.225880174775122
186,1123057000104M13,640,10,94000,0,6.46302945692067,2.3978952727983707,11.451060699493427
187,1123057000104M22,640,3,39600,2,6.46302945692067,1.3862943611198906,10.586609649448985
188,1123057000104M29,640,19,1099800,3,6.46302945692067,2.995732273553991,13.910639812311667
189,1123057000104M6,640,3,86000,0,6.46302945692067,1.3862943611198906,11.362114203075018
190,1123057000105M11,640,162,785300,1,6.46302945692067,5.093750200806762,13.573822362760856
191,1123057000105M20,640,8,62000,0,6.46302945692067,2.1972245773362196,11.034905792929415
192,1123057000105M22,640,3,51100,2,6.46302945692067,1.3862943611198906,10.841559345471941
193,1123057000105M29,640,2,34600,2,6.46302945692067,1.0986122886681098,10.451637862362272
194,1123057000105M30,640,27,850200,3,6.46302945692067,3.332204510175204,13.653228071099972
195,1123057000105M6,640,11,137000,0,6.46302945692067,2.4849066497880004,11.827743504053695
196,1123057000106M17,640,106,877810,1,6.46302945692067,4.672828834461906,13.685186587486076
197,1123057000106M21,640,19,391900,3,6.46302945692067,2.995732273553991,12.878764535855812
198,1123057000107M29,640,3,46000,2,6.46302945692067,1.3862943611198906,10.736418414365376
199,1123057000202M10,640,1,9000,2,6.46302945692067,0.6931471805599453,9.105090961257085
200,1123057000202M16,640,1,2000,2,6.46302945692067,0.6931471805599453,7.601402334583733
201,1123057000202M19,640,10,69400,0,6.46302945692067,2.3978952727983707,11.147656555612986
202,1123057000203M20,640,79,1798700,1,6.46302945692067,4.382026634673881,14.402575295672987
203,1123057000203M33,640,16,3770000,3,6.46302945692067,2.833213344056216,15.142585824676148
204,1123057000204M10,640,3,145000,0,6.46302945692067,1.3862943611198906,11.884495917930655
205,1123057000204M11,640,84,1014500,1,6.46302945692067,4.442651256490317,13.829907423954765
206,1123057000204M13,640,216,3181380,1,6.46302945692067,5.37989735354046,14.972825937215072
207,1123057000204M19,640,349,2137170,1,6.46302945692067,5.857933154483459,14.574993549817787
208,1123057000204M25,640,3,90000,0,6.46302945692067,1.3862943611198906,11.407576060361786
209,1123057000204M26,640,3,1530000,0,6.46302945692067,1.3862943611198906,14.240778946963175
210,1123057000205M11,640,55,642500,3,6.46302945692067,4.02535169073515,13.373123652170534
211,1123057000205M13,640,4,275000,0,6.46302945692067,1.6094379124341003,12.524530013005734
212,1123057000205M19,640,264,1581335,1,6.46302945692067,5.579729825986222,14.273780617330807
213,1123057000205M26,640,3,44000,2,6.46302945692067,1.3862943611198906,10.691967639914864
214,1123057000205M6,640,3,54000,2,6.46302945692067,1.3862943611198906,10.896757843893464
215,1123057000206M10,640,1,195800,0,6.46302945692067,0.6931471805599453,12.184854116317803
216,1123057000206M29,640,2,32000,2,6.46302945692067,1.0986122886681098,10.373522431293592
217,1123065000102M15,640,25,587653,3,6.46302945692067,3.258096538021482,13.283893618310573
218,1123065000102M19,640,20,215000,3,6.46302945692067,3.044522437723423,12.278397958261774
219,1123065000102M21,640,2,14400,2,6.46302945692067,1.0986122886681098,9.575052927597383
220,1123065000102M6,640,6,316000,0,6.46302945692067,1.9459101490553132,12.663500657121004
221,1123065000102M8,640,17,207400,3,6.46302945692067,2.8903717578961645,12.242409396366712
222,1123065000103M20,640,462,14159000,1,6.46302945692067,6.137727054086234,16.46586109289356
223,1123065000103M21,640,4,31500,2,6.46302945692067,1.6094379124341003,10.357774570341576
224,1123065000103M33,640,9,2115000,3,6.46302945692067,2.302585092994046,14.564565843275643
225,1123065000104M11,640,3,86000,0,6.46302945692067,1.3862943611198906,11.362114203075018
226,1123065000104M13,640,69,2982300,1,6.46302945692067,4.248495242049359,14.908205708179961
227,1123065000104M19,640,422,2713220,1,6.46302945692067,6.0473721790462776,14.813647047962188
228,1123065000104M21,640,4,112000,0,6.46302945692067,1.6094379124341003,11.626263078808801
229,1123065000104M25,640,6,154000,0,6.46302945692067,1.9459101490553132,11.944714374881176
230,1123065000104M26,640,21,2083390,3,6.46302945692067,3.091042453358316,14.54950741266139
231,1123065000104M30,640,10,135900,0,6.46302945692067,2.3978952727983707,11.819681958463892
232,1123065000104M6,640,32,1072000,3,6.46302945692067,3.4965075614664802,13.88503755344827
233,1123065000105M21,640,28,405300,3,6.46302945692067,3.367295829986474,12.912385279921523
234,1123065000105M6,640,23,339000,3,6.46302945692067,3.1780538303479458,12.733758336210744
235,1123065000106M13,640,16,150700,3,6.46302945692067,2.833213344056216,11.923053020292636
236,1123065000106M22,640,1,12500,2,6.46302945692067,0.6931471805599453,9.433563920090563
237,1123065000107M30,640,2,10800,2,6.46302945692067,1.0986122886681098,9.287394001418473
238,1123065000202M20,640,42,451540,3,6.46302945692067,3.7612001156935624,13.020421456132732
239,1123065000202M21,640,4,67700,0,6.46302945692067,1.6094379124341003,11.12285622984002
240,1123065000202M8,640,1,88000,0,6.46302945692067,0.6931471805599453,11.385103457032141
241,1123065000203M11,640,2,27000,2,6.46302945692067,1.0986122886681098,10.203629181337648
242,1123065000203M17,640,1130,7351190,1,6.46302945692067,7.030857476116121,15.810372898878152
243,1123065000203M21,640,99,3962400,1,6.46302945692067,4.605170185988092,15.192360712628433
244,1123065000203M26,640,51,514300,3,6.46302945692067,3.9512437185814275,13.15056397615155
245,1123065000204M26,640,1,6000,2,6.46302945692067,0.6931471805599453,8.699681400989514
246,1123065000204M28,640,441,5856039,1,6.46302945692067,6.091309882077698,15.582984165201049
247,1123065000206M11,640,15,215930,3,6.46302945692067,2.772588722239781,12.282714191188612
248,1123065000206M21,640,9,26900,2,6.46302945692067,2.302585092994046,10.199918739620157
249,1123065000206M30,640,4,44100,2,6.46302945692067,1.6094379124341003,10.694237736914808
250,1123065000206M31,640,13,227500,3,6.46302945692067,2.6390573296152584,12.334909912967877
251,1123065000206M8,640,3,115000,0,6.46302945692067,1.3862943611198906,11.652696102959753
252,1123065000207M13,640,3,290000,0,6.46302945692067,1.3862943611198906,12.577639650232573
253,1123065000207M15,640,9,344720,0,6.46302945692067,2.302585092994046,12.750490673190594
254,1123065000207M19,640,28,228100,3,6.46302945692067,3.367295829986474,12.337543792304956
255,1123065000207M21,640,2,10600,2,6.46302945692067,1.0986122886681098,9.268703615273097
256,1123065000207M28,640,3,39400,2,6.46302945692067,1.3862943611198906,10.5815464756746
257,1123065000207M8,640,11,1628000,3,6.46302945692067,2.4849066497880004,14.302863439795049
258,1123074000102M11,640,4,36700,2,6.46302945692067,1.6094379124341003,10.510559281627845
259,1123074000102M17,640,289,1732610,1,6.46302945692067,5.66988092298052,14.365140077257918
260,1123074000102M21,640,7,102500,0,6.46302945692067,2.0794415416798357,11.537627833610571
261,1123074000103M20,640,166,2403480,1,6.46302945692067,5.117993812416755,14.692428661146566
262,1123074000103M21,640,5,29800,2,6.46302945692067,1.791759469228055,10.30229722897745
263,1123074000103M22,640,2,37000,2,6.46302945692067,1.0986122886681098,10.518700218288165
264,1123074000103M6,640,9,145200,0,6.46302945692067,2.302585092994046,11.885874268401459
265,1123074000104M21,640,16,120700,0,6.46302945692067,2.833213344056216,11.701071692055445
266,1123074000104M8,640,1,40000,2,6.46302945692067,0.6931471805599453,10.596659732783579
267,1123074000105M11,640,9,90500,0,6.46302945692067,2.302585092994046,11.413116179350727
268,1123074000105M21,640,2,49900,2,6.46302945692067,1.0986122886681098,10.817796321618971
269,1123074000105M28,640,99,1296573,1,6.46302945692067,4.605170185988092,14.075235959077123
270,1123074000105M31,640,1,420000,0,6.46302945692067,0.6931471805599453,12.948012371209098
271,1123074000107M20,640,3,59000,0,6.46302945692067,1.3862943611198906,10.985309671896763
272,1123074000202M13,640,12,114400,0,6.46302945692067,2.5649493574615367,11.647465099148372
273,1123074000203M11,640,1,95000,0,6.46302945692067,0.6931471805599453,11.461642696843066
274,1123074000203M19,640,226,1392660,1,6.46302945692067,5.424950017481403,14.146726863489757
275,1123074000203M21,640,8,265600,0,6.46302945692067,2.1972245773362196,12.48975046163757
276,1123074000204M15,640,65,2685848,1,6.46302945692067,4.189654742026425,14.803507437061382
277,1123074000204M19,640,90,876470,1,6.46302945692067,4.51085950651685,13.683658896658018
278,1123074000204M21,640,23,241700,3,6.46302945692067,3.1780538303479458,12.39545670404338
279,1123074000204M28,640,11,527100,3,6.46302945692067,2.4849066497880004,13.17514746001471
280,1123074000204M6,640,1,198000,0,6.46302945692067,0.6931471805599453,12.19602736016897
281,1123074000204M8,640,76,1782330,1,6.46302945692067,4.343805421853684,14.393432616116588
282,1123074000205M10,640,1,30000,2,6.46302945692067,0.6931471805599453,10.308985993422082
283,1123074000205M15,640,81,3554927,1,6.46302945692067,4.406719247264253,15.083845367849824
284,1123074000205M20,640,339,5695700,1,6.46302945692067,5.8289456176102075,15.555222237718617
285,1123074000205M21,640,11,199200,0,6.46302945692067,2.4849066497880004,12.202069644200355
286,1123074000205M33,640,4,1035000,0,6.46302945692067,1.6094379124341003,13.849912950864715
287,1123074000206M10,640,1,22000,2,6.46302945692067,0.6931471805599453,9.99884318585288
288,1123074000206M20,640,17,363950,3,6.46302945692067,2.8903717578961645,12.804774522172798
289,1123074000207M13,640,19,168000,3,6.46302945692067,2.995732273553991,12.031725210748633
290,1123074000207M21,640,11,1941000,3,6.46302945692067,2.4849066497880004,14.478714377349366
291,1123074000207M26,640,1,8000,2,6.46302945692067,0.6931471805599453,8.987321812850125
292,1126054000102M20,640,15,349200,3,6.46302945692067,2.772588722239781,12.763402966631915
293,1126054000103M10,640,1,40000,2,6.46302945692067,0.6931471805599453,10.596659732783579
294,1126054000103M19,640,27,200860,3,6.46302945692067,3.332204510175204,12.21036840552699
295,1126054000103M28,640,4,504800,0,6.46302945692067,1.6094379124341003,13.131919571189746
296,1126054000104M24,640,2,210000,0,6.46302945692067,1.0986122886681098,12.25486757159303
297,1126054000104M29,640,4,44500,2,6.46302945692067,1.6094379124341003,10.703266939811954
298,1126054000105M13,640,22,286000,3,6.46302945692067,3.1354942159291497,12.563750586299374
299,1126054000106M19,640,7,52100,0,6.46302945692067,2.0794415416798357,10.860939421415225
300,1126054000106M26,640,2,38300,2,6.46302945692067,1.0986122886681098,10.55323128448846
301,1126054000107M28,640,2,38000,2,6.46302945692067,1.0986122886681098,10.545367754151743
302,1126054000202M17,640,118,754310,1,6.46302945692067,4.77912349311153,13.533560028792529
303,1126054000202M21,640,1,1500,2,6.46302945692067,0.6931471805599453,7.313886831633462
304,1126054000203M13,640,2,10000,2,6.46302945692067,1.0986122886681098,9.210440366976517
305,1126054000205M11,640,15,193600,3,6.46302945692067,2.772588722239781,12.17355461910053
306,1126054000205M30,640,3,11000,2,6.46302945692067,1.3862943611198906,9.305741456739435
307,1126054000205M31,640,1,20000,2,6.46302945692067,0.6931471805599453,9.90353755128617
308,1126054000206M11,640,1,33000,2,6.46302945692067,0.6931471805599453,10.404293143019792
309,1126054000206M28,640,11,135300,0,6.46302945692067,2.4849066497880004,11.815257205114566
310,1126054000207M20,640,2,25000,2,6.46302945692067,1.0986122886681098,10.12667110305036
311,1126054000207M21,640,1,7800,2,6.46302945692067,0.6931471805599453,8.962007209588313
312,1126057000102M13,640,16,127000,0,6.46302945692067,2.833213344056216,11.751950239425476
313,1126057000103M11,640,3,257000,0,6.46302945692067,1.3862943611198906,12.456835254920371
314,1126057000103M13,640,47,932400,3,6.46302945692067,3.871201010907891,13.745518258644237
315,1126057000103M19,640,131,718930,1,6.46302945692067,4.882801922586371,13.485520665477788
